date	time	date.time	425nm	455nm	485nm	515nm	555nm	615nm	660nm	695nm	tilt
43089	0.38556713	43089.38557	144.303	205.634	278.828	168.085	173.419	132.469	105.854	97.095	4
43089	0.395891204	43089.39589	138.725	197.713	266.315	161.864	165.112	125.847	99.859	91.786	2.4
43089	0.395902778	43089.3959	154.15	219.289	296.037	178.99	182.589	139.511	110.578	101.956	3.3
43089	0.395914352	43089.39591	34.215	48.308	63.636	39.477	38.107	29.855	22.419	21.127	9.4
43089	0.395925926	43089.39593	63.399	87.399	114.894	39.235	73.575	29.658	43.457	41.917	2
43089	0.3959375	43089.39594	172.726	245.767	332.894	204.572	205.832	160.552	125.466	115.405	2.8
43089	0.395949074	43089.39595	170.114	242.419	328.773	201.186	202.765	157.683	123.546	113.23	1.6
43089	0.395960648	43089.39596	49.819	69.117	91.377	41.392	57.423	31.496	33.323	32.272	1.3
43089	0.395972222	43089.39597	171.721	244.257	331.236	204.861	204.57	161.075	124.775	114.816	4.8
43089	0.395983796	43089.39598	114.854	164.398	226.753	211.222	137.171	165.845	84.288	75.336	2.6
43089	0.40630787	43089.40631	1.367	3.347	4.685	5.662	5.512	0.537	0.233	0.246	1.8
43089	0.406319444	43089.40632	1.409	3.437	4.805	5.751	5.639	0.549	0.241	0.252	1.8
43089	0.406331019	43089.40633	1.404	3.421	4.79	5.773	5.676	0.563	0.245	0.254	2.2
43089	0.406342593	43089.40634	1.353	3.319	4.68	5.673	5.591	0.55	0.239	0.247	1.7
43089	0.406354167	43089.40635	1.29	3.184	4.505	5.494	5.398	0.528	0.226	0.239	1.9
43089	0.406365741	43089.40637	1.297	3.179	4.508	5.471	5.422	0.526	0.23	0.238	2
43089	0.406377315	43089.40638	1.28	3.152	4.469	5.418	5.359	0.52	0.225	0.236	1.4
43089	0.406388889	43089.40639	1.251	3.073	4.354	5.293	5.187	0.499	0.216	0.229	1.5
43089	0.406400463	43089.4064	1.218	3.007	4.257	5.164	5.073	0.484	0.211	0.223	1.8
43089	0.416724537	43089.41672	2.595	6.243	8.474	9.896	9.411	0.92	0.404	0.428	1.8
43089	0.416736111	43089.41674	2.597	6.249	8.492	10.062	9.42	0.927	0.4	0.427	1.3
43089	0.416747685	43089.41675	2.633	6.336	8.606	10.06	9.567	0.925	0.41	0.435	1.8
43089	0.416759259	43089.41676	2.654	6.366	8.624	10.119	9.574	0.943	0.412	0.436	1.4
43089	0.416770833	43089.41677	2.633	6.331	8.576	10.141	9.521	0.953	0.412	0.433	1.7
43089	0.416782407	43089.41678	2.62	6.295	8.548	10.047	9.486	0.933	0.407	0.432	2
43089	0.416793981	43089.41679	2.649	6.378	8.664	10.154	9.624	0.935	0.41	0.437	1.6
43089	0.416805556	43089.41681	2.681	6.447	8.732	10.356	9.697	0.968	0.418	0.441	2
43089	0.41681713	43089.41682	2.693	6.457	8.746	10.297	9.741	0.976	0.425	0.445	1.7
43089	0.427141204	43089.42714	3.263	7.816	10.591	12.444	11.912	1.208	0.528	0.547	2
43089	0.427152778	43089.42715	3.281	7.836	10.602	12.542	11.892	1.236	0.532	0.547	2.2
43089	0.427164352	43089.42716	3.276	7.844	10.626	12.472	11.933	1.218	0.528	0.548	1.7
43089	0.427175926	43089.42718	3.204	7.698	10.443	12.454	11.697	1.201	0.512	0.533	1.9
43089	0.4271875	43089.42719	3.251	7.794	10.571	12.387	11.901	1.199	0.525	0.546	1.8
43089	0.427199074	43089.4272	3.23	7.739	10.481	12.388	11.743	1.203	0.518	0.539	1.8
43089	0.427210648	43089.42721	3.269	7.823	10.6	12.546	11.915	1.227	0.529	0.547	1.7
43089	0.427222222	43089.42722	3.261	7.81	10.59	12.376	11.899	1.192	0.524	0.546	1.6
43089	0.427233796	43089.42723	3.246	7.781	10.527	12.46	11.776	1.205	0.52	0.54	1.6
43089	0.43755787	43089.43756	3.07	7.366	10.044	11.874	11.517	1.18	0.516	0.528	2
43089	0.437569444	43089.43757	3.055	7.309	9.936	11.815	11.354	1.19	0.513	0.524	2
43089	0.437581019	43089.43758	3.02	7.237	9.864	11.707	11.272	1.174	0.505	0.52	1.9
43089	0.437592593	43089.43759	3.032	7.284	9.954	11.913	11.418	1.18	0.505	0.523	1.8
43089	0.437604167	43089.4376	2.948	7.088	9.678	11.445	11.065	1.123	0.49	0.507	2
43089	0.437615741	43089.43762	3.018	7.236	9.878	11.684	11.307	1.163	0.505	0.52	1.9
43089	0.437627315	43089.43763	2.981	7.166	9.782	11.674	11.185	1.156	0.496	0.513	1.9
43089	0.437638889	43089.43764	3.024	7.258	9.915	11.669	11.356	1.149	0.503	0.519	2
43089	0.437650463	43089.43765	3.016	7.241	9.864	11.814	11.27	1.176	0.503	0.518	1.9
43089	0.447974537	43089.44797	3.435	8.178	11.115	13.268	12.707	1.343	0.575	0.586	1.7
43089	0.447986111	43089.44799	3.402	8.1	11.019	13.159	12.608	1.33	0.571	0.581	1.8
43089	0.447997685	43089.448	3.377	8.04	10.926	12.914	12.484	1.303	0.566	0.576	1.8
43089	0.448009259	43089.44801	3.432	8.176	11.127	13.251	12.746	1.346	0.577	0.588	1.7
43089	0.448020833	43089.44802	3.447	8.196	11.139	13.197	12.746	1.335	0.58	0.582	1.9
43089	0.448032407	43089.44803	3.442	8.185	11.112	13.187	12.712	1.342	0.578	0.589	2
43089	0.448043981	43089.44804	3.388	8.071	10.969	13.092	12.538	1.328	0.568	0.578	1.9
43089	0.448055556	43089.44806	3.395	8.098	11.036	13.128	12.636	1.32	0.568	0.581	1.7
43089	0.44806713	43089.44807	3.447	8.201	11.154	13.164	12.786	1.325	0.579	0.589	1.8
43089	0.458391204	43089.45839	3.615	8.602	11.699	13.855	13.367	1.429	0.616	0.622	1.9
43089	0.458402778	43089.4584	3.483	8.325	11.335	13.478	12.903	1.367	0.588	0.598	1.9
43089	0.458414352	43089.45841	3.562	8.493	11.57	13.694	13.202	1.388	0.601	0.612	2
43089	0.458425926	43089.45843	3.645	8.662	11.758	13.988	13.437	1.451	0.626	0.627	1.7
43089	0.4584375	43089.45844	3.702	8.785	11.897	14.038	13.59	1.473	0.639	0.637	1.7
43089	0.458449074	43089.45845	3.72	8.832	11.976	14.25	13.661	1.49	0.638	0.64	1.6
43089	0.458460648	43089.45846	3.619	8.617	11.702	13.895	13.339	1.427	0.615	0.621	1.9
43089	0.458472222	43089.45847	3.602	8.577	11.667	13.835	13.318	1.417	0.611	0.62	1.9
43089	0.458483796	43089.45848	3.596	8.565	11.641	13.767	13.287	1.41	0.61	0.617	1.9
43089	0.46880787	43089.46881	3.433	8.13	11.017	13.146	12.686	1.372	0.588	0.591	1.9
43089	0.468819444	43089.46882	3.495	8.271	11.231	13.354	12.99	1.398	0.602	0.605	1.7
43089	0.468831019	43089.46883	3.422	8.114	11.008	13.079	12.691	1.358	0.587	0.59	1.9
43089	0.468842593	43089.46884	3.473	8.225	11.161	13.245	12.9	1.387	0.599	0.6	2
43089	0.468854167	43089.46885	3.494	8.258	11.206	13.255	12.944	1.385	0.601	0.603	1.9
43089	0.468865741	43089.46887	3.446	8.159	11.061	13.192	12.764	1.385	0.594	0.6	1.6
43089	0.468877315	43089.46888	3.455	8.177	11.097	13.136	12.829	1.373	0.597	0.597	1.9
43089	0.468888889	43089.46889	3.419	8.097	10.982	13.092	12.685	1.364	0.587	0.589	2
43089	0.468900463	43089.4689	3.401	8.052	10.932	13.011	12.632	1.359	0.587	0.588	1.7
43089	0.479224537	43089.47922	3.534	8.337	11.304	13.55	13.171	1.456	0.624	0.618	1.6
43089	0.479236111	43089.47924	3.524	8.305	11.26	13.368	13.127	1.435	0.623	0.615	1.8
43089	0.479247685	43089.47925	3.446	8.156	11.078	13.2	12.886	1.391	0.598	0.6	2
43089	0.479259259	43089.47926	3.445	8.153	11.083	13.315	12.912	1.405	0.6	0.6	1.9
43089	0.479270833	43089.47927	3.434	8.113	11.011	13.032	12.81	1.378	0.601	0.598	1.7
43089	0.479282407	43089.47928	3.52	8.307	11.275	13.481	13.155	1.44	0.619	0.614	1.4
43089	0.479293981	43089.47929	3.455	8.162	11.078	13.17	12.892	1.391	0.603	0.601	1.6
43089	0.479305556	43089.47931	3.489	8.239	11.19	13.347	13.039	1.416	0.611	0.61	1.8
43089	0.47931713	43089.47932	3.502	8.271	11.219	13.314	13.059	1.414	0.613	0.611	1.5
43089	0.489641204	43089.48964	3.288	7.756	10.624	12.813	12.639	1.402	0.598	0.588	1.6
43089	0.489652778	43089.48965	3.165	7.49	10.261	12.36	12.176	1.326	0.568	0.566	2.1
43089	0.489664352	43089.48966	3.245	7.657	10.484	12.59	12.477	1.371	0.592	0.582	1.8
43089	0.489675926	43089.48968	3.258	7.693	10.522	12.612	12.506	1.379	0.594	0.584	1.9
43089	0.4896875	43089.48969	3.288	7.75	10.602	12.664	12.606	1.379	0.598	0.589	2.1
43089	0.489699074	43089.4897	3.27	7.715	10.542	12.714	12.516	1.389	0.594	0.585	1.8
43089	0.489710648	43089.48971	3.227	7.617	10.408	12.565	12.365	1.376	0.588	0.579	1.5
43089	0.489722222	43089.48972	3.22	7.612	10.438	12.533	12.42	1.356	0.583	0.577	1.9
43089	0.489733796	43089.48973	3.227	7.63	10.459	12.606	12.43	1.357	0.583	0.577	1.7
43089	0.50005787	43089.50006	4.148	9.645	12.856	15.148	14.778	1.646	0.716	0.701	1.8
43089	0.500069444	43089.50007	4.143	9.655	12.891	15.466	14.812	1.677	0.711	0.7	1.8
43089	0.500081019	43089.50008	4.161	9.687	12.943	15.266	14.916	1.652	0.72	0.706	1.9
43089	0.500092593	43089.50009	4.194	9.75	13.011	15.303	14.971	1.659	0.725	0.71	1.6
43089	0.500104167	43089.5001	4.066	9.472	12.621	15.037	14.447	1.62	0.693	0.681	1.5
43089	0.500115741	43089.50012	4.219	9.82	13.123	15.599	15.117	1.694	0.728	0.717	2
43089	0.500127315	43089.50013	4.187	9.741	12.978	15.289	14.907	1.653	0.72	0.706	1.7
43089	0.500138889	43089.50014	4.209	9.77	13.001	15.461	14.922	1.692	0.727	0.709	1.7
43089	0.500150463	43089.50015	4.284	9.944	13.257	15.593	15.282	1.702	0.743	0.725	1.7
43089	0.510474537	43089.51047	3.773	8.815	11.856	14.06	13.841	1.547	0.672	0.656	1.9
43089	0.510486111	43089.51049	3.782	8.827	11.87	14.15	13.837	1.56	0.673	0.656	1.8
43089	0.510497685	43089.5105	3.789	8.836	11.871	14.069	13.836	1.555	0.677	0.657	1.8
43089	0.510509259	43089.51051	3.784	8.835	11.875	14.152	13.822	1.563	0.671	0.654	1.8
43089	0.510520833	43089.51052	3.765	8.793	11.826	14.145	13.774	1.558	0.668	0.651	2
43089	0.510532407	43089.51053	3.832	8.936	12.016	14.21	14.023	1.564	0.682	0.664	2
43089	0.510543981	43089.51054	3.77	8.791	11.794	14.135	13.712	1.564	0.669	0.65	1.9
43089	0.510555556	43089.51056	3.886	9.054	12.162	14.372	14.198	1.595	0.696	0.674	1.8
43089	0.51056713	43089.51057	3.765	8.796	11.814	14.079	13.729	1.543	0.666	0.649	1.9
43089	0.520891204	43089.52089	4.314	9.993	13.277	15.758	15.185	1.73	0.742	0.725	1.8
43089	0.520902778	43089.5209	4.35	10.073	13.387	15.721	15.33	1.725	0.753	0.732	1.5
43089	0.520914352	43089.52091	4.354	10.065	13.347	15.784	15.278	1.751	0.76	0.732	1.8
43089	0.520925926	43089.52093	4.311	9.98	13.221	15.606	15.085	1.721	0.741	0.721	2.1
43089	0.5209375	43089.52094	4.441	10.269	13.638	16.23	15.633	1.801	0.774	0.738	1.6
43089	0.520949074	43089.52095	4.246	9.836	13.033	15.419	14.863	1.694	0.732	0.711	1.7
43089	0.520960648	43089.52096	4.299	9.962	13.252	15.769	15.169	1.734	0.742	0.722	1.9
43089	0.520972222	43089.52097	4.245	9.853	13.118	15.459	15.024	1.673	0.729	0.714	1.8
43089	0.520983796	43089.52098	4.289	9.936	13.2	15.653	15.112	1.722	0.744	0.724	1.8
43089	0.53130787	43089.53131	4.368	10.093	13.39	15.845	15.355	1.765	0.761	0.735	1.9
43089	0.531319444	43089.53132	4.345	10.038	13.315	15.753	15.266	1.744	0.754	0.732	1.6
43089	0.531331019	43089.53133	4.359	10.055	13.325	15.819	15.274	1.769	0.761	0.734	1.8
43089	0.531342593	43089.53134	4.303	9.941	13.178	15.617	15.084	1.737	0.745	0.723	1.9
43089	0.531354167	43089.53135	4.325	9.999	13.286	15.849	15.25	1.748	0.746	0.729	1.7
43089	0.531365741	43089.53137	4.313	9.964	13.217	15.577	15.138	1.713	0.745	0.724	1.7
43089	0.531377315	43089.53138	4.432	10.204	13.518	15.87	15.499	1.768	0.774	0.745	1.8
43089	0.531388889	43089.53139	4.399	10.136	13.41	15.751	15.334	1.749	0.763	0.738	1.7
43089	0.531400463	43089.5314	4.467	10.291	13.616	16.059	15.604	1.794	0.778	0.751	2.2
43089	0.541724537	43089.54172	4.925	11.278	14.734	17.252	16.49	1.879	0.813	0.794	1.9
43089	0.541736111	43089.54174	4.983	11.396	14.888	17.425	16.681	1.907	0.829	0.806	1.9
43089	0.541747685	43089.54175	4.986	11.378	14.82	17.322	16.581	1.917	0.833	0.805	1.9
43089	0.541759259	43089.54176	4.949	11.314	14.754	17.34	16.49	1.911	0.821	0.798	1.8
43089	0.541770833	43089.54177	4.964	11.361	14.851	17.417	16.645	1.9	0.822	0.799	2
43089	0.541782407	43089.54178	4.923	11.266	14.712	17.276	16.481	1.891	0.818	0.796	1.7
43089	0.541793981	43089.54179	4.922	11.259	14.688	17.208	16.436	1.888	0.817	0.794	2.1
43089	0.541805556	43089.54181	4.952	11.33	14.8	17.435	16.593	1.916	0.825	0.802	1.7
43089	0.54181713	43089.54182	4.94	11.304	14.776	17.272	16.564	1.886	0.822	0.798	1.7
43089	0.552141204	43089.55214	4.708	10.795	14.108	16.487	15.789	1.801	0.781	0.762	1.6
43089	0.552152778	43089.55215	4.734	10.835	14.167	16.696	15.87	1.837	0.792	0.769	2
43089	0.552164352	43089.55216	4.717	10.795	14.09	16.413	15.762	1.807	0.789	0.764	1.8
43089	0.552175926	43089.55218	4.833	11.054	14.445	16.957	16.19	1.877	0.813	0.786	1.6
43089	0.5521875	43089.55219	4.699	10.76	14.065	16.469	15.755	1.815	0.787	0.762	2
43089	0.552199074	43089.5522	4.653	10.684	13.983	16.354	15.663	1.766	0.765	0.752	1.6
43089	0.552210648	43089.55221	4.69	10.76	14.096	16.567	15.816	1.796	0.779	0.76	1.9
43089	0.552222222	43089.55222	4.697	10.75	14.045	16.355	15.734	1.798	0.789	0.763	1.9
43089	0.552233796	43089.55223	4.743	10.849	14.178	16.59	15.889	1.832	0.795	0.77	2.2
43089	0.56255787	43089.56256	4.19	9.657	12.758	15.147	14.51	1.671	0.716	0.697	1.8
43089	0.562569444	43089.56257	4.139	9.539	12.603	14.814	14.331	1.624	0.708	0.688	1.6
43089	0.562581019	43089.56258	4.202	9.675	12.761	14.958	14.513	1.656	0.723	0.699	1.8
43089	0.562592593	43089.56259	4.208	9.679	12.761	15.14	14.514	1.694	0.727	0.702	2.2
43089	0.562604167	43089.5626	4.173	9.628	12.697	14.943	14.433	1.655	0.716	0.694	1.9
43089	0.562615741	43089.56262	4.177	9.622	12.705	15.109	14.428	1.671	0.715	0.695	1.8
43089	0.562627315	43089.56263	4.231	9.729	12.834	15.106	14.615	1.687	0.733	0.707	1.9
43089	0.562638889	43089.56264	4.232	9.738	12.834	15.106	14.616	1.685	0.733	0.705	1.8
43089	0.562650463	43089.56265	4.111	9.487	12.517	14.772	14.208	1.624	0.701	0.683	1.9
43089	0.572974537	43089.57297	3.757	8.696	11.543	13.613	13.213	1.505	0.654	0.634	1.8
43089	0.572986111	43089.57299	3.773	8.733	11.603	13.831	13.298	1.531	0.656	0.639	1.7
43089	0.572997685	43089.573	3.756	8.689	11.538	13.639	13.236	1.51	0.655	0.636	2
43089	0.573009259	43089.57301	3.741	8.657	11.495	13.576	13.172	1.494	0.649	0.631	1.5
43089	0.573020833	43089.57302	3.8	8.781	11.659	13.761	13.371	1.525	0.662	0.642	2.1
43089	0.573032407	43089.57303	3.737	8.644	11.442	13.592	13.087	1.513	0.652	0.63	1.9
43089	0.573043981	43089.57304	3.831	8.846	11.732	13.835	13.467	1.545	0.672	0.649	1.7
43089	0.573055556	43089.57306	3.741	8.658	11.499	13.66	13.167	1.512	0.652	0.633	2
43089	0.57306713	43089.57307	3.738	8.652	11.5	13.531	13.188	1.489	0.65	0.632	1.8
43089	0.583391204	43089.58339	4.052	9.303	12.201	14.29	13.738	1.57	0.684	0.664	1.9
43089	0.583402778	43089.5834	3.991	9.191	12.064	14.211	13.559	1.545	0.667	0.653	1.9
43089	0.583414352	43089.58341	4.035	9.278	12.201	14.346	13.744	1.559	0.675	0.66	1.6
43089	0.583425926	43089.58343	3.991	9.166	12.019	14.007	13.497	1.517	0.667	0.652	1.4
43089	0.5834375	43089.58344	4.096	9.401	12.328	14.545	13.885	1.605	0.693	0.67	1.8
43089	0.583449074	43089.58345	4.096	9.401	12.323	14.48	13.894	1.597	0.693	0.671	1.9
43089	0.583460648	43089.58346	3.976	9.15	12.011	14.173	13.499	1.542	0.664	0.65	1.6
43089	0.583472222	43089.58347	3.941	9.087	11.956	14.075	13.449	1.514	0.654	0.645	1.9
43089	0.583483796	43089.58348	3.925	9.038	11.889	14.102	13.375	1.523	0.654	0.642	1.9
43089	0.59380787	43089.59381	4.17	9.615	12.559	14.603	13.909	1.573	0.688	0.673	1.9
43089	0.593819444	43089.59382	4.161	9.596	12.524	14.549	13.837	1.557	0.681	0.669	1.8
43089	0.593831019	43089.59383	4.133	9.528	12.436	14.554	13.73	1.559	0.676	0.663	1.8
43089	0.593842593	43089.59384	4.118	9.507	12.415	14.441	13.703	1.54	0.67	0.661	1.6
43089	0.593854167	43089.59385	4.141	9.557	12.484	14.597	13.786	1.559	0.675	0.666	1.7
43089	0.593865741	43089.59387	4.112	9.486	12.388	14.508	13.682	1.559	0.673	0.661	1.9
43089	0.593877315	43089.59388	4.12	9.505	12.417	14.419	13.719	1.535	0.672	0.661	1.5
43089	0.593888889	43089.59389	4.096	9.459	12.371	14.453	13.674	1.537	0.667	0.658	2
43089	0.593900463	43089.5939	4.073	9.417	12.3	14.248	13.575	1.506	0.663	0.654	2.1
43089	0.604224537	43089.60422	3.484	8.126	10.756	12.595	12.051	1.337	0.582	0.577	1.5
43089	0.604236111	43089.60424	3.501	8.165	10.807	12.737	12.106	1.35	0.583	0.579	1.5
43089	0.604247685	43089.60425	3.466	8.073	10.674	12.603	11.959	1.346	0.582	0.573	1.7
43089	0.604259259	43089.60426	3.502	8.16	10.77	12.584	12.047	1.338	0.583	0.576	1.5
