date.time	ntu	max.spectra	sum.irr
43462.56255	9.885	0.019	-0.344
43462.56256	9.524	0.005	-0.356
43462.56257	13.885	0.003	-0.353
43462.56259	10.026	0.005	-0.358
43462.5626	10.947	0.004	-0.361
43462.56261	10.955	0.003	-0.38
43462.56262	9.729	0.003	-0.586
43462.56263	10.45	0.003	-0.364
43462.56264	10.386	0.005	-0.361
43462.57296	12.057	0	-0.394
43462.57297	10.418	0	-0.366
43462.57298	11.3	0.003	-0.363
43462.57299	10.29	0.003	-0.352
43462.573	10.739	0.003	-0.361
43462.57301	12.406	0.003	-0.371
43462.57303	11.212	0.007	-0.5
43462.57304	11.14	0.004	-0.362
43462.57305	10.947	0.003	-0.368
43462.57306	11.12	0.008	-0.348
43462.58337	10.931	0.037	-0.301
43462.58339	11.019	0.006	-0.361
43462.5834	10.603	0.003	-0.364
43462.58341	13.744	0.005	-0.35
43462.58342	9.934	0.003	-0.388
43462.58343	10.375	0.004	-0.504
43462.58344	10.639	0.014	-0.346
43462.58345	9.918	0.001	-0.346
43462.58347	11.777	0.004	-0.364
43462.58348	10.127	0.004	-0.343
43462.59379	12.478	0.003	-0.352
43462.5938	10.535	0.004	-0.35
43462.59381	10.968	0.004	-0.35
43462.59382	11.841	0.004	-0.361
43462.59384	10.735	0.002	-0.507
43462.59385	11.264	0.005	-0.351
43462.59386	12.201	0.004	-0.364
43462.59387	11.248	0.004	-0.371
43462.59388	10.607	0.003	-0.342
43462.59389	12.442	0.005	-0.354
43462.60421	10.695	0.002	-0.358
43462.60422	10.175	0.002	-0.367
43462.60423	9.95	0.002	-0.377
43462.60424	9.59	0.004	-0.454
43462.60425	10.203	0.015	-0.331
43462.60426	10.171	0.002	-0.371
43462.60428	10.251	0.002	-0.376
43462.60429	8.714	0.001	-0.359
43462.6043	9.851	0.002	-0.365
43462.60431	11.108	0.001	-0.359
43462.61462	10.155	0.003	-0.367
43462.61464	13.655	0.002	-0.365
43462.61465	10.291	0.001	-0.429
43462.61466	32.46	0.005	-0.407
43462.61467	12.678	0.003	-0.363
43462.61468	9.643	0.004	-0.358
43462.61469	10.876	0.002	-0.367
43462.6147	11.284	0.004	-0.359
43462.61472	10.624	0.004	-0.359
43462.61473	9.816	0.004	-0.355
43462.62504	21.127	0.002	-0.381
43462.62505	11.989	0.004	-0.415
43462.62506	10.436	0.005	-0.381
43462.62507	11.293	0.003	-0.373
43462.62509	12.097	0.003	-0.364
43462.6251	11.813	0.003	-0.366
43462.62511	10.532	0.003	-0.356
43462.62512	12.626	0.004	-0.364
43462.62513	11.753	0.002	-0.363
43462.62514	10.176	0.004	-0.369
43462.63546	10.908	0.005	-0.383
43462.63547	11.685	0.005	-0.358
43462.63548	12.061	0.003	-0.364
43462.63549	11.036	0.004	-0.359
43462.6355	11.713	0.001	-0.364
43462.63551	14.627	0.003	-0.381
43462.63553	12.954	0.005	-0.364
43462.63554	11.833	0.003	-0.361
43462.63555	11.777	0.005	-0.356
43462.63556	13.499	0.003	-0.39
43462.64587	11.525	0.008	-0.37
43462.64589	10.836	0.002	-0.389
43462.6459	13.086	0.001	-0.371
43462.64591	17.371	0.003	-0.356
43462.64592	11.629	0.002	-0.364
43462.64593	10.756	0.001	-0.365
43462.64594	11.172	0.002	-0.36
43462.64595	11.981	0.003	-0.369
43462.64597	11.909	0.003	-0.411
43462.64598	15.02	0.004	-0.368
43462.65629	11.328	0.005	-0.377
43462.6563	12.218	0.006	-0.354
43462.65631	13.612	0.003	-0.356
43462.65632	14.156	0.004	-0.355
43462.65634	13.567	0.001	-0.367
43462.65635	10.952	0.003	-0.365
43462.65636	10.46	0.003	-0.363
43462.65637	11.941	0.001	-0.393
43462.65638	17.107	0.005	-0.379
43462.65639	15.137	0.004	-0.344
43462.66671	10.066	0.004	-0.36
43462.66672	9.489	0.004	-0.357
43462.66673	9.064	0.003	-0.366
43462.66674	9.761	0.002	-0.365
43462.66675	10.343	0.013	-0.337
43462.66676	9.005	0.005	-0.365
43462.66678	8.716	0.003	-0.381
43462.66679	8.829	0.003	-0.384
43462.6668	9.598	0.004	-0.366
43462.66681	9.894	0.003	-0.363
43462.67712	10.803	0.004	-0.358
43462.67714	10.547	0.004	-0.365
43462.67715	10.202	0.002	-0.362
43462.67716	9.713	0.004	-0.36
43462.67717	10.11	0.002	-0.373
43462.67718	10.751	0.003	-0.397
43462.67719	10.463	0.003	-0.375
43462.6772	9.758	0.003	-0.372
43462.67722	12.866	0.002	-0.369
43462.67723	10.992	0.004	-0.354
43462.68754	11.813	0.002	-0.363
43462.68755	12.117	0.004	-0.367
43462.68756	11.925	0.003	-0.367
43462.68757	11.781	0.003	-0.367
43462.68759	12.041	0.002	-0.386
43462.6876	10.799	0.006	-0.32
43462.68761	14.965	0.004	-0.364
43462.68762	11.649	0.005	-0.368
43462.68763	11.304	0.004	-0.365
43462.68764	11.408	0.004	-0.35
43462.69796	15.379	0.003	-0.356
43462.69797	12.959	0.003	-0.351
43462.69798	12.742	0.005	-0.37
43462.69799	13.103	0.003	-0.383
43462.698	12.923	0.002	-0.458
43462.69801	14.273	0.005	-0.361
43462.69803	13.424	0.003	-0.346
43462.69804	13.62	0.004	-0.366
43462.69805	12.898	0.003	-0.361
43462.69806	15.278	0.001	-0.367
43462.70837	11.436	0.003	-0.363
43462.70839	12.093	0.001	-0.361
43462.7084	12.943	0.001	-0.381
43462.70841	12.614	0.005	-0.361
43462.70842	11.753	0.004	-0.364
43462.70843	11.484	0.005	-0.348
43462.70844	12.59	0.005	-0.363
43462.70845	12.298	0.004	-0.343
43462.70847	11.216	0.003	-0.342
43462.70848	10.391	0.003	-0.357
43462.71879	13.384	0.004	-0.35
43462.7188	12.069	0.004	-0.37
43462.71881	10.635	0.003	-0.347
43462.71882	13.504	0.002	-0.361
43462.71884	12.097	0.005	-0.363
43462.71885	11.332	-0.005	-0.368
43462.71886	11.941	0.003	-0.362
43462.71887	10.936	0.003	-0.349
43462.71888	10.791	0.002	-0.354
43462.71889	10.767	0.003	-0.355
43462.72921	15.283	0.002	-0.366
43462.72922	11.861	0.002	-0.357
43462.72923	10.683	0.003	-0.361
43462.72924	10.595	0.004	-0.354
43462.72925	11.625	0.022	-0.344
43462.72926	12.718	0.004	-0.356
43462.72928	11.793	0.002	-0.352
43462.72929	10.767	0.002	-0.356
43462.7293	11.12	0.004	-0.342
43462.72931	12.923	0.004	-0.368
43462.73962	11.1	0	-0.371
43462.73964	11.5	0.001	-0.406
43462.73965	13.6	0.004	-0.387
43462.73966	12.189	0.005	-0.399
43462.73967	12.434	0.003	-0.364
43462.73968	11.18	0.003	-0.359
43462.73969	11.136	0.001	-0.357
43462.7397	10.936	0.005	-0.354
43462.73972	13.083	0.001	-0.354
43462.73973	13.764	0.003	-0.375
43462.75004	11.42	0.004	-0.379
43462.75005	12.518	0.003	-0.379
43462.75006	11.019	0.006	-0.354
43462.75007	10.523	0.003	-0.35
43462.75009	10.383	0.002	-0.356
43462.7501	10.21	0.003	-0.346
43462.75011	12.081	0.003	-0.372
43462.75012	11.32	0.003	-0.366
43462.75013	11.048	0.004	-0.381
43462.75014	11.112	0.002	-0.354
43462.76046	11.797	0.003	-0.36
43462.76047	11.693	0.004	-0.353
43462.76048	12.342	0.006	-0.352
43462.76049	11.821	0.002	-0.363
43462.7605	13.443	0.001	-0.355
43462.76051	13.752	0.005	-0.339
43462.76053	13.123	0.003	-0.352
43462.76054	11.833	0.003	-0.365
43462.76055	15.014	0.005	-0.375
43462.76056	12.658	0.002	-0.367
43462.77087	12.438	0.005	-0.352
43462.77089	345.287	0.002	-0.36
43462.7709	20.564	0.003	-0.355
43462.77091	12.502	0.004	-0.35
43462.77092	14.813	0.003	-0.355
43462.77093	12.542	0.003	-0.356
43462.77094	12.23	0.003	-0.378
43462.77095	12.799	0.007	-0.388
43462.77097	12.898	0.004	-0.381
43462.77098	14.541	0.003	-0.36
43462.78129	12.726	0.003	-0.354
43462.7813	14.233	0.003	-0.359
43462.78131	13.167	0.005	-0.368
43462.78132	14.465	0.003	-0.364
43462.78134	21.181	0.002	-0.359
43462.78135	16.685	0.004	-0.37
43462.78136	13.408	0.034	-0.263
43462.78137	13.167	0.005	-0.363
43462.78138	13.56	0.003	-0.364
43462.78139	12.734	0.004	-0.367
43462.79171	14.366	0.005	-0.374
43462.79172	13.468	0.002	-0.358
43462.79173	14.361	0.003	-0.362
43462.79174	14.618	0.003	-0.362
43462.79175	12.823	0.004	-0.378
43462.79176	17.302	0.004	-0.34
43462.79178	13.079	0.005	-0.316
43462.79179	13.231	0	-0.367
43462.7918	13.648	0.005	-0.36
43462.79181	15.107	0.003	-0.374
43462.80212	12.434	0.005	-0.352
43462.80214	14.334	0.002	-0.369
43462.80215	13.901	0.003	-0.363
43462.80216	15.256	0.003	-0.374
43462.80217	11.933	0.004	-0.374
43462.80218	20.043	0.006	-0.358
43462.80219	12.526	0.003	-0.34
43462.8022	13.127	-0.005	-0.37
43462.80222	14.802	0	-0.365
43462.80223	12.542	0.003	-0.357
43462.81254	11.271	0.004	-0.357
43462.81255	11.239	0.004	-0.353
43462.81256	11.392	0.003	-0.379
43462.81257	11.416	0.006	-0.364
43462.81259	14.874	0.006	-0.358
43462.8126	11.853	0.003	-0.355
43462.81261	11.813	0.005	-0.341
43462.81262	14.954	0.001	-0.384
43462.81263	14.321	0.006	-0.353
43462.81264	12.494	0.002	-0.353
43462.82296	11.712	0.005	-0.35
43462.82297	12.65	0.002	-0.368
43462.82298	11.656	0.001	-0.369
43462.82299	12.009	0.015	-0.343
43462.823	12.31	0.002	-0.362
43462.82301	12.117	0.003	-0.36
43462.82303	11.917	0.004	-0.362
43462.82304	12.23	0.002	-0.359
43462.82305	12.454	0.003	-0.349
43462.82306	11.172	0.003	-0.364
43462.83337	12.65	0.004	-0.364
43462.83339	16.162	0	-0.365
43462.8334	13.861	0.034	-0.332
43462.83341	16.13	0.004	-0.35
43462.83342	13.52	0.004	-0.373
43462.83343	12.758	0.002	-0.369
43462.83344	14.834	0.005	-0.346
43462.83345	16.669	0.004	-0.347
43462.83347	13.6	0.003	-0.34
43462.83348	17.022	0.006	-0.352
43462.84379	15.392	0.007	-0.35
43462.8438	13.468	0.008	-0.369
43462.84381	13.035	0.008	-0.263
43462.84382	18.358	0.007	-0.325
43462.84384	15.82	0.006	-0.329
43462.84385	14.145	0.006	-0.342
43462.84386	14.65	0.005	-0.329
43462.84387	14.345	0.006	-0.312
43462.84388	13.303	0.009	-0.343
43462.84389	14.105	0.009	-0.341
43462.85421	16.29	0.01	-0.378
43462.85422	15.568	0.009	-0.376
43462.85423	13.768	0.009	-0.351
43462.85424	14.554	-0.001	-0.34
43462.85425	15.195	0.01	-0.329
43462.85426	16.91	0.007	-0.332
43462.85428	13.816	0.01	-0.316
43462.85429	16.79	0.012	-0.323
43462.8543	15.251	0.013	-0.309
43462.85431	13.985	0.012	-0.3
43462.86462	15.4	0.015	-0.28
43462.86463	15.047	0.015	-0.3
43462.86465	16.052	0.011	-0.303
43462.86466	14.938	0.014	-0.288
43462.86467	14.273	0.015	-0.294
43462.86468	14.345	0.012	-0.296
43462.86469	16.445	0.019	-0.289
43462.8647	17.727	0.012	-0.304
43462.86472	17.599	0.015	-0.284
43462.86473	15.187	0.016	-0.3
43462.87504	15.512	0.015	-0.294
43462.87505	14.013	0.011	-0.304
43462.87506	14.382	0.014	-0.279
43462.87507	16.846	0.019	-0.268
43462.87509	14.738	0.013	-0.271
43462.8751	15.427	0.025	-0.234
43462.87511	16.445	0.024	-0.252
43462.87512	15.988	0.021	-0.259
43462.87513	15.475	0.02	-0.24
43462.87514	16.894	0.025	-0.225
43462.88546	15.801	0.019	-0.254
43462.88547	14.855	0.02	-0.243
43462.88548	16.915	0.025	-0.224
43462.88549	15.267	0.019	-0.25
43462.8855	15.764	0.032	-0.212
43462.88551	17.102	0.024	-0.237
43462.88553	17.198	0.032	-0.197
43462.88554	16.445	0.029	-0.202
43462.88555	15.708	0.033	-0.172
43462.88556	14.898	0.037	-0.133
43462.89587	16.338	0.032	-0.187
43462.89589	17.797	0.028	-0.224
43462.8959	18.735	0.032	-0.168
43462.89591	16.723	0.044	-0.126
43462.89592	19.635	0.04	-0.121
43462.89593	18.36	0.071	0.075
43462.89594	16.645	0.065	0.07
43462.89595	16.894	0.035	-0.161
43462.89597	16.493	0.043	-0.088
43462.89598	22.199	0.066	0.051
43462.90629	15.785	0.056	-0.026
43462.9063	15.384	0.051	-0.063
43462.90631	15.881	0.182	0.435
43462.90632	23.561	0.135	0.318
43462.90634	16.958	0.076	0.087
43462.90635	17.3	0.144	0.305
43462.90636	18.024	0.138	0.3
43462.90637	16.549	0.15	0.333
43462.90638	17.871	0.15	0.328
43462.90639	16.87	0.165	0.371
43462.91671	22.014	0.123	0.273
43462.91672	21.18	0.295	0.771
43462.91673	18.887	0.269	0.678
43462.91674	17.476	0.276	0.702
43462.91675	24.756	0.31	0.805
43462.91676	17.741	0.298	0.831
43462.91678	21.357	0.305	0.792
43462.91679	18.376	0.341	0.938
43462.9168	22.231	0.235	0.599
43462.91681	18.905	0.304	0.76
43462.92712	18.567	0.688	1.938
43462.92714	18.599	0.774	2.289
43462.92715	18.414	0.728	2.156
43462.92716	18.743	0.671	1.961
43462.92717	18.527	0.684	1.966
43462.92718	17.035	0.767	2.274
43462.92719	18.374	0.668	1.936
43462.9272	18.27	0.666	1.886
43462.92721	19.056	0.75	2.205
43462.92723	18.48	0.77	2.23
43462.93754	16.343	0.826	2.437
43462.93755	17.573	0.862	2.551
43462.93756	17.492	0.953	2.944
43462.93757	16.226	0.747	2.303
43462.93759	16.675	0.719	2.045
43462.9376	16.53	0.79	2.359
43462.93761	16.154	0.847	2.502
43462.93762	17.797	0.972	2.977
43462.93763	19.224	1.344	4.04
43462.93764	17.3	1.519	4.8
43462.94796	18.204	1.355	4.227
43462.94797	17.987	1.119	3.332
43462.94798	21.749	1.181	3.469
43462.94799	18.134	1.366	4.232
43462.948	18.992	1.285	3.936
43462.94801	21.172	1.362	4.21
43462.94803	21.493	1.302	4
43462.94804	17.957	1.324	4.164
43462.94805	89.523	1.243	3.754
43462.94806	508.804	1.42	4.404
43462.95837	16.576	1.472	4.569
43462.95838	17.49	1.531	4.89
43462.9584	19.327	1.265	3.941
43462.95841	19.19	1.337	4.047
43462.95842	16.979	1.468	4.633
43462.95843	17.565	1.342	4.138
43462.95844	16.651	0.68	2.076
43462.95845	16.995	0.614	1.873
43462.95846	16.37	0.551	1.641
43462.95848	15.769	0.485	1.381
43462.96879	25.517	0.459	1.272
43462.9688	16.624	0.567	1.716
43462.96881	18.1	0.525	1.586
43462.96882	21.901	0.483	1.417
43462.96884	18.31	0.523	1.569
43462.96885	16.4	1.559	4.973
43462.96886	17.033	1.553	4.872
43462.96887	19.303	1.54	4.928
43462.96888	21.067	1.499	4.693
43462.96889	17.156	1.609	5.111
43462.97921	19.108	1.747	5.702
43462.97922	15.261	1.458	4.73
43462.97923	16.327	1.26	3.871
43462.97924	17.049	1.502	4.774
43462.97925	17.089	514.133	517.748
43462.97926	22.695	1.611	5.445
43462.97928	16.127	1.606	5.236
43462.97929	16.047	1.634	5.357
43462.9793	17.562	1.34	4.314
43462.97931	14.812	1.327	4.147
43462.98962	16.325	1.662	5.369
43462.98964	15.105	1.646	5.436
43462.98965	16.726	1.618	5.232
43462.98966	16.926	1.629	5.353
43462.98967	16.127	1.685	5.537
43462.98968	15.854	1.731	5.693
43462.98969	16.48	1.78	5.931
43462.9897	17.169	1.701	5.607
43462.98972	18.613	1.792	5.95
43462.98973	17.771	1.784	5.951
43463.00006	17.207	1.787	5.956
43463.00007	16.629	1.587	5.228
43463.00009	15.394	1.575	5.298
43463.0001	15.619	1.521	5.128
43463.00011	15.333	1.5	4.96
43463.00012	16.076	1.564	5.252
43463.00013	21.234	1.563	5.228
43463.00014	18.619	1.6	5.418
43463.00015	15.525	1.514	5.062
43463.00017	20.457	1.5	5.018
43463.01046	16.771	1.567	5.211
43463.01047	16.001	1.587	5.183
43463.01048	16.413	2.053	7.147
43463.01049	13.902	1.918	6.474
43463.0105	14.07	2.508	8.798
43463.01051	14.744	2.18	7.821
43463.01053	15.506	1.568	5.204
43463.01054	13.814	1.946	6.509
43463.01055	18.29	2.138	7.462
43463.01056	14.672	2.044	6.993
43463.02087	15.118	2.149	7.268
43463.02089	13.642	2.461	8.524
43463.0209	77.301	2.555	9.006
43463.02091	14.581	2.035	7.006
43463.02092	14.768	2.288	7.767
43463.02093	17.849	2.652	9.407
43463.02094	15.547	2.431	8.496
43463.02095	18.162	2.528	8.854
43463.02097	13.79	2.619	9.22
43463.02098	14.536	3.666	12.931
43463.03129	16.194	3.827	13.771
43463.0313	13.714	3.187	11.202
43463.03131	13.594	3.44	11.896
43463.03132	16.811	4.215	15.238
43463.03134	13.971	4.134	14.934
43463.03135	13.674	4.131	15.068
43463.03136	13.971	3.347	11.787
43463.03137	14.565	3.484	12.244
43463.03138	15.118	4.8	17.336
43463.03139	15.455	4.605	17.106
43463.04171	14.128	4.187	15.019
43463.04172	13.389	4.997	18.472
43463.04173	13.662	4.251	15.85
43463.04174	14.741	3.72	13.045
43463.04175	14.468	4.68	16.991
43463.04176	14.725	4.909	18.295
43463.04178	12.936	4.321	15.794
43463.04179	14.669	4.968	17.881
43463.0418	13.57	5.525	20.943
43463.04182	14.853	4.621	16.948
43463.05212	13.734	4.485	16.276
43463.05214	12.643	4.799	17.36
43463.05215	13.614	5.242	19.689
43463.05216	13.638	4.651	16.974
43463.05217	12.895	4.772	17.465
43463.05218	13.545	5.001	18.376
43463.05219	13.032	5.62	21.173
43463.0522	14.059	5.165	19.374
43463.05222	12.655	5.095	18.687
43463.05223	13.273	5.517	20.633
43463.06254	12.434	5.625	21.18
43463.06255	12.378	4.982	18.498
43463.06256	13.165	5.119	18.864
43463.06257	13.943	5.594	20.729
43463.06259	12.382	6.267	23.873
43463.0626	11.844	6.218	23.439
43463.06261	12.783	6.67	25.255
43463.06262	15.207	6.463	24.524
43463.06263	12.767	6.495	24.476
43463.06264	14.388	6.585	24.823
43463.07296	13.381	7.643	29.516
43463.07297	12.257	7.057	27.373
43463.07298	11.969	6.633	24.986
43463.07299	24.788	6.184	23.455
43463.073	11.074	9.347	37.724
43463.07301	12.647	7.514	29.572
43463.07303	12.245	6.654	25.308
43463.07304	12.229	6.866	26.155
43463.07305	12.221	7.244	27.916
43463.07306	12.599	7.205	27.777
43463.08337	12.819	7.484	28.966
43463.08339	12.434	7.109	27.367
43463.0834	12.177	6.773	25.696
43463.08341	13.759	7.122	26.901
43463.08342	13.634	9.368	37.659
43463.08343	13.497	7.552	29.883
43463.08344	12.045	7.539	28.79
43463.08345	12.077	8.437	33.67
43463.08347	13.537	6.511	24.965
43463.08348	12.574	7.972	30.555
43463.09379	16.44	8.925	36.082
43463.0938	11.824	6.848	26.271
43463.09381	11.952	7.583	29.739
43463.09382	12.635	8.272	32.429
43463.09384	13.313	8.248	33.299
43463.09385	14.388	6.963	26.738
43463.09386	14.709	7.791	30.764
43463.09387	11.989	7.634	29.715
43463.09388	11.186	7.91	31.457
43463.09389	13.216	7.006	26.95
43463.10421	10.821	8.325	32.892
43463.10422	12.402	6.837	26.99
43463.10423	11.824	6.538	25.457
43463.10424	12.306	6.934	27.235
43463.10425	12.013	6.867	27.091
43463.10426	12.374	6.499	25.342
43463.10428	11.82	7.21	28.341
43463.10429	12.518	7.193	28.602
43463.1043	12.141	6.558	25.497
43463.10431	12.125	7.315	29.065
43463.11462	11.808	6.158	23.703
43463.11464	12.29	7.158	28.005
43463.11465	10.829	6.887	27.316
43463.11466	12.735	7.425	28.94
43463.11467	11.242	8.839	36.174
43463.11468	13.634	7.654	30.932
43463.11469	11.684	5.938	22.71
43463.1147	11.756	6.847	26.542
43463.11472	11.981	7.547	30.067
43463.11473	13.08	7.689	30.943
43463.12504	10.909	7.568	30.567
43463.12505	14.674	6.591	25.957
43463.12506	10.018	6.691	26.213
43463.12507	12.041	7.384	29.009
43463.12509	10.809	8.57	35.065
43463.1251	10.512	6.906	27.398
43463.12511	12.895	6.453	24.949
43463.12512	10.063	7.693	30.801
43463.12513	12.077	7.206	29.063
43463.12514	10.368	6.223	24.455
43463.13546	13.317	6.738	26.287
43463.13547	16.913	8.103	32.892
43463.13548	10.845	7.625	30.728
43463.13549	11.029	7.105	28.399
43463.1355	12.141	6.845	26.776
43463.13551	9.469	7.075	28.156
43463.13553	10.48	7.419	29.527
43463.13554	13.433	5.527	21.52
43463.13555	11.17	5.562	21.973
43463.13556	10.328	5.747	22.367
43463.14587	10.443	7.199	29.375
43463.14589	11.23	5.645	22.636
43463.1459	10.379	4.631	17.652
43463.14591	10.387	5.257	20.082
43463.14592	10.007	6.611	26.36
43463.14593	12.394	7.272	29.809
43463.14594	10.7	4.865	18.875
43463.14595	11.587	5.547	21.543
43463.14597	11.965	5.962	23.675
43463.14598	10.697	5.817	23.017
43463.15629	10.323	5.588	21.981
43463.1563	10.074	5.483	21.605
43463.15631	10.162	5.35	20.561
43463.15632	9.055	6.131	24.546
43463.15634	11.218	5.225	20.44
43463.15635	11.102	4.384	17.011
43463.15636	10.106	4.216	15.922
43463.15637	10.328	5.737	22.519
43463.15638	10.905	5.85	23.853
43463.15639	11.652	4.494	17.202
43463.16671	9.841	5.373	21.186
43463.16672	10.861	4.639	17.969
43463.16673	8.75	4.996	19.484
43463.16674	9.978	5.053	19.823
43463.16675	9.22	4.351	16.548
43463.16676	10.508	5.163	20.129
43463.16678	10.764	5.092	19.995
43463.16679	9.697	4.842	18.895
43463.1668	9.368	4.49	17.336
43463.16681	10.376	4.749	18.269
43463.17712	9.997	5.003	19.46
43463.17714	11.105	4.854	18.878
43463.17715	12.908	4.723	18.441
43463.17716	11.053	4.532	17.413
43463.17717	10.259	4.93	19.224
43463.17718	11.078	3.996	15.428
43463.17719	11.527	3.547	13.003
43463.1772	10.034	4.588	17.608
43463.17722	11.294	4.566	17.641
43463.17723	11.575	4.589	17.456
43463.18754	10.455	4.238	16.371
43463.18755	10.403	3.958	14.839
43463.18756	9.801	3.469	12.772
43463.18757	10.885	4.129	15.44
43463.18759	10.251	4.621	17.844
43463.1876	10.098	4.217	16.097
43463.18761	10.724	3.922	14.668
43463.18762	9.97	4.413	16.862
43463.18763	9.448	4.074	15.234
43463.18764	14.746	4.226	16.133
43463.19796	8.576	3.816	14.354
43463.19797	9.547	3.842	14.489
43463.19798	11.535	3.85	14.7
43463.19799	12.29	3.1	11.618
43463.198	9.889	2.269	7.902
43463.19801	9.576	3.437	12.584
43463.19803	9.809	4.734	18.358
43463.19804	10.146	4.677	18.363
43463.19805	10.636	2.716	10.046
43463.19806	9.657	2.562	9.036
43463.20837	11.025	3.231	12.06
43463.20839	9.925	2.935	10.883
43463.2084	9.97	2.468	8.898
43463.20841	11.896	2.539	9.055
43463.20842	10.419	2.903	10.646
43463.20843	10.524	2.569	9.316
43463.20844	10.154	2.677	9.379
43463.20845	9.986	3.66	13.887
43463.20847	10.564	3.323	12.654
43463.20848	13.084	2.597	9.714
43463.21879	14.438	1.691	5.934
43463.2188	10.35	1.778	6.124
43463.21881	10.307	2.343	8.432
43463.21882	11.254	2.272	8.288
43463.21884	10.09	1.894	6.677
43463.21885	10.146	1.962	6.799
43463.21886	11.118	2.206	8.005
43463.21887	10.901	2.122	7.648
43463.21888	10.114	1.063	3.663
43463.21889	10.981	0.986	3.408
43463.22921	12.302	1.006	3.504
43463.22922	16.477	0.926	3.208
43463.22923	10.937	0.76	2.523
43463.22924	12.711	0.893	3.007
43463.22925	13.253	0.978	3.582
43463.22926	13.807	0.756	2.63
43463.22928	12.025	0.671	2.22
43463.22929	13.63	2.07	7.22
43463.2293	12.643	514.133	517.803
43463.22931	12.651	1.9	6.408
43463.23962	11.33	2.503	8.826
43463.23964	12.109	2.361	8.37
43463.23965	11.948	2.128	7.381
43463.23966	13.474	1.749	5.734
43463.23967	10.355	1.855	6.329
43463.23968	13.731	1.971	6.839
43463.23969	10.945	1.376	4.514
43463.2397	10.443	1.736	5.832
43463.23972	10.973	2.257	7.969
43463.23973	12.635	1.819	6.303
43463.25004	11.234	1.293	4.197
43463.25005	11.45	1.467	4.778
43463.25006	12.39	1.96	6.519
43463.25007	11.603	1.993	6.984
43463.25009	12.169	1.554	5.218
43463.2501	14.478	1.304	4.319
43463.25011	10.816	1.349	4.496
43463.25012	14.149	1.328	4.437
43463.25013	12.51	1.174	3.809
43463.25014	12.603	1.363	4.497
43463.26046	11.936	1.361	4.606
43463.26047	12.141	1.111	3.359
43463.26048	12.454	1.315	4.343
43463.26049	13.217	1.61	5.56
43463.2605	11.972	0.806	2.549
43463.26051	13.153	0.856	2.728
43463.26053	14.309	0.949	3.097
43463.26054	13.137	0.861	2.749
43463.26055	12.197	0.868	2.786
43463.26056	13.691	0.88	2.816
43463.27087	11.944	0.693	2.261
43463.27089	17.398	0.919	2.987
43463.2709	16.365	0.949	3.121
43463.27091	15.289	0.69	2.133
43463.27092	14.068	0.853	2.732
43463.27093	13.9	0.92	3.03
43463.27094	13.956	0.594	1.81
43463.27095	15.538	0.587	1.726
